SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
SAURASHTRA & KUTCH,2003,0.00,0.40,0.00,0.00,0.00,68.20,402.20,190.70,21.70,3.00,0.00,0.00,686.20,0.40,0.00,682.70,3.00
SAURASHTRA & KUTCH,2004,0.20,0.00,0.00,0.00,13.60,95.00,90.00,227.70,36.10,19.70,0.00,0.00,482.20,0.20,13.60,448.60,19.80
SAURASHTRA & KUTCH,2005,0.00,0.00,0.00,0.20,0.20,201.20,126.70,68.40,233.10,1.70,0.00,0.00,631.60,0.00,0.40,629.40,1.70
SAURASHTRA & KUTCH,2006,0.00,0.00,1.90,0.00,0.00,66.20,373.40,189.80,68.20,1.40,0.30,0.60,701.80,0.00,1.90,697.70,2.30
SAURASHTRA & KUTCH,2007,0.00,1.90,0.10,0.00,0.20,114.10,209.20,405.40,157.00,1.70,1.20,0.00,890.70,1.90,0.30,885.70,2.80
SAURASHTRA & KUTCH,2008,0.10,0.10,0.10,0.50,0.00,96.00,150.30,115.10,231.60,5.80,0.60,7.70,607.90,0.20,0.60,593.00,14.10
SAURASHTRA & KUTCH,2009,0.00,0.00,0.00,0.00,0.00,68.10,409.10,106.00,8.80,3.30,1.50,0.00,596.90,0.00,0.10,592.00,4.90
SAURASHTRA & KUTCH,2010,0.10,0.00,0.00,0.00,0.10,71.10,393.80,391.30,187.60,11.60,64.30,0.00,1119.90,0.10,0.10,1043.70,75.90
SAURASHTRA & KUTCH,2011,0.00,1.40,0.00,0.00,0.00,26.00,212.70,290.90,210.10,1.20,0.10,0.00,742.50,1.40,0.00,739.80,1.30
SAURASHTRA & KUTCH,2012,0.00,0.00,0.00,0.20,0.10,22.40,34.70,34.50,228.50,2.40,0.00,1.00,323.80,0.00,0.20,320.10,3.40
SAURASHTRA & KUTCH,2013,1.70,0.20,0.10,8.50,0.10,127.70,171.20,83.30,260.20,28.60,0.00,0.00,681.80,1.90,8.70,642.50,28.60
SAURASHTRA & KUTCH,2014,0.30,0.00,0.10,0.50,2.10,17.30,137.70,118.80,99.20,5.20,2.70,0.00,383.90,0.30,2.70,373.00,7.80
SAURASHTRA & KUTCH,2015,0.90,0.00,4.40,2.10,0.80,112.60,226.70,10.60,79.90,3.30,0.30,0.00,441.70,0.90,7.40,429.80,3.60
