SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
HARYANA DELHI & CHANDIGARH,1935,35.10,25.10,7.10,29.20,0.70,5.30,208.90,132.30,97.00,7.50,6.00,14.20,568.30,60.20,37.00,443.50,27.70
HARYANA DELHI & CHANDIGARH,1936,1.60,18.20,6.80,0.70,3.30,141.30,124.40,125.70,61.30,0.10,1.20,26.50,511.10,19.80,10.80,452.70,27.70
HARYANA DELHI & CHANDIGARH,1937,0.80,75.80,5.30,20.30,5.20,43.70,171.60,39.30,109.80,0.40,0.30,9.10,481.70,76.70,30.80,364.40,9.80
HARYANA DELHI & CHANDIGARH,1938,38.20,7.70,0.40,1.10,7.40,61.70,89.70,56.90,8.10,7.60,0.10,0.00,278.80,45.90,8.90,216.30,7.70
HARYANA DELHI & CHANDIGARH,1939,1.90,38.50,20.20,0.50,0.30,88.80,62.70,32.90,63.30,1.20,0.00,0.00,310.20,40.50,20.90,247.60,1.20
HARYANA DELHI & CHANDIGARH,1940,28.20,35.60,11.90,6.70,1.70,38.70,117.40,142.30,12.60,0.20,0.00,0.40,395.70,63.80,20.30,311.10,0.50
HARYANA DELHI & CHANDIGARH,1941,59.20,5.10,2.20,0.00,16.20,96.30,41.00,90.10,46.40,3.90,0.00,3.50,363.90,64.30,18.40,273.80,7.40
HARYANA DELHI & CHANDIGARH,1942,24.90,48.60,2.20,11.70,7.30,48.20,257.50,237.60,154.20,0.30,0.00,11.90,804.50,73.60,21.20,697.60,12.20
HARYANA DELHI & CHANDIGARH,1943,19.60,2.10,2.40,14.70,8.50,28.80,129.60,112.40,89.70,0.00,0.00,0.10,407.90,21.70,25.60,360.40,0.10
HARYANA DELHI & CHANDIGARH,1944,21.50,32.90,35.10,27.60,0.50,52.20,150.70,99.00,38.80,24.80,0.60,0.60,484.20,54.40,63.10,340.70,26.00
HARYANA DELHI & CHANDIGARH,1945,41.50,0.00,2.40,6.50,7.90,36.50,120.00,122.30,312.50,5.10,0.00,0.00,654.60,41.50,16.80,591.20,5.10
HARYANA DELHI & CHANDIGARH,1946,0.10,9.70,1.70,3.40,27.00,72.00,122.90,155.40,17.30,15.60,1.00,11.60,437.80,9.80,32.10,367.60,28.30
HARYANA DELHI & CHANDIGARH,1947,17.20,15.80,7.20,0.60,3.00,13.70,22.90,80.60,292.90,4.50,0.00,6.20,464.50,33.00,10.80,410.00,10.70
HARYANA DELHI & CHANDIGARH,1948,34.40,31.40,18.80,1.10,4.80,16.00,212.40,233.00,34.60,4.30,0.90,0.30,592.10,65.90,24.70,496.10,5.40
HARYANA DELHI & CHANDIGARH,1949,3.40,27.90,0.70,1.20,5.90,12.10,287.90,58.30,84.70,1.20,0.00,2.00,485.30,31.30,7.80,442.90,3.20
HARYANA DELHI & CHANDIGARH,1950,22.20,6.50,18.10,0.50,6.10,9.70,220.40,147.60,118.70,0.00,0.00,1.40,551.10,28.70,24.70,496.40,1.40
HARYANA DELHI & CHANDIGARH,1951,8.20,0.40,33.60,11.60,9.10,21.30,56.00,135.40,35.00,0.20,27.40,0.00,338.20,8.70,54.20,247.70,27.70
HARYANA DELHI & CHANDIGARH,1952,8.20,17.80,12.00,2.60,10.80,67.10,122.50,311.00,1.30,0.00,0.00,3.20,556.30,26.00,25.30,501.90,3.20
HARYANA DELHI & CHANDIGARH,1953,39.50,1.60,0.00,4.10,5.90,58.90,241.00,154.90,48.40,0.90,0.00,6.60,561.90,41.10,10.00,503.30,7.50
HARYANA DELHI & CHANDIGARH,1954,26.10,91.00,10.10,0.40,3.90,26.70,152.30,45.60,136.60,43.90,0.30,0.00,537.00,117.10,14.50,361.20,44.20
HARYANA DELHI & CHANDIGARH,1955,32.80,1.90,7.70,7.30,12.70,66.10,100.30,173.10,159.30,129.40,2.80,0.60,694.10,34.70,27.70,498.80,132.80
HARYANA DELHI & CHANDIGARH,1956,16.60,3.10,25.60,0.80,2.40,50.80,239.10,159.50,19.50,131.30,4.40,0.60,653.80,19.70,28.90,468.90,136.30
HARYANA DELHI & CHANDIGARH,1957,53.20,0.20,28.90,2.80,6.90,24.40,190.60,101.60,149.60,26.60,7.70,24.70,617.20,53.40,38.70,466.20,58.90
HARYANA DELHI & CHANDIGARH,1958,4.10,0.70,5.40,1.90,4.40,17.00,150.00,182.70,273.40,21.80,1.00,10.60,673.00,4.80,11.70,623.10,33.40
HARYANA DELHI & CHANDIGARH,1959,28.40,8.00,3.80,0.40,13.20,25.30,103.80,163.80,102.80,16.10,19.30,0.10,484.90,36.40,17.40,395.70,35.40
HARYANA DELHI & CHANDIGARH,1960,11.30,0.00,24.40,4.20,1.30,33.10,249.90,339.00,15.60,35.20,0.00,8.90,722.90,11.30,30.00,637.50,44.10
HARYANA DELHI & CHANDIGARH,1961,40.20,29.90,0.40,4.60,11.00,46.20,150.10,251.40,52.40,25.80,6.60,9.20,627.90,70.20,16.00,500.10,41.60
HARYANA DELHI & CHANDIGARH,1962,21.10,10.40,7.70,1.30,1.50,14.00,144.70,111.50,189.40,0.00,2.90,6.50,511.00,31.50,10.50,459.60,9.40
HARYANA DELHI & CHANDIGARH,1963,3.10,4.10,4.40,2.00,3.90,40.70,55.30,307.60,85.30,0.00,9.00,6.30,521.80,7.20,10.40,488.90,15.40
HARYANA DELHI & CHANDIGARH,1964,4.70,1.50,0.90,0.40,14.60,8.80,370.70,191.50,111.20,0.60,0.10,6.00,710.90,6.20,15.90,682.10,6.70
HARYANA DELHI & CHANDIGARH,1965,6.20,11.50,7.30,8.60,20.40,2.10,120.30,133.30,60.90,11.00,0.10,0.20,381.90,17.70,36.30,316.70,11.30
HARYANA DELHI & CHANDIGARH,1966,3.30,34.00,6.70,1.70,45.30,128.90,98.20,312.80,69.10,6.70,1.00,0.20,707.70,37.30,53.70,609.00,7.80
HARYANA DELHI & CHANDIGARH,1967,0.00,2.40,43.40,0.90,13.00,33.10,224.30,336.00,96.30,7.80,13.80,68.90,839.90,2.40,57.30,689.70,90.50
HARYANA DELHI & CHANDIGARH,1968,14.10,15.90,17.30,0.00,2.30,28.30,211.20,90.10,0.10,7.00,0.00,2.00,388.30,30.00,19.60,329.60,9.10
HARYANA DELHI & CHANDIGARH,1969,1.50,6.80,9.70,3.60,21.00,11.30,130.90,132.70,158.80,0.30,0.60,0.00,477.20,8.30,34.30,433.70,1.00
HARYANA DELHI & CHANDIGARH,1970,35.40,35.40,9.40,0.00,11.50,67.20,65.70,207.90,104.90,0.80,0.00,0.00,538.20,70.80,20.90,445.70,0.80
HARYANA DELHI & CHANDIGARH,1971,17.00,18.90,1.10,7.50,58.70,61.30,148.40,259.20,51.60,11.30,1.80,0.00,636.80,35.90,67.40,520.50,13.10
HARYANA DELHI & CHANDIGARH,1972,6.80,12.10,5.60,11.60,0.10,24.90,137.10,186.00,12.60,7.70,33.10,3.20,440.80,18.90,17.40,360.60,44.00
HARYANA DELHI & CHANDIGARH,1973,15.80,5.20,3.20,0.50,32.90,75.10,118.30,189.80,57.60,19.70,0.00,9.00,527.20,21.00,36.70,440.80,28.60
HARYANA DELHI & CHANDIGARH,1974,0.50,1.30,1.60,0.90,4.60,37.90,201.50,94.50,12.20,16.40,0.00,13.50,384.90,1.80,7.00,346.10,29.90
HARYANA DELHI & CHANDIGARH,1975,20.30,2.90,9.30,0.30,5.60,57.90,182.60,180.10,142.40,20.60,0.00,0.00,622.10,23.20,15.30,563.00,20.60
HARYANA DELHI & CHANDIGARH,1976,8.80,23.10,6.80,2.70,32.40,80.20,216.20,317.40,38.00,0.20,0.10,0.80,726.70,31.80,41.90,651.80,1.10
HARYANA DELHI & CHANDIGARH,1977,50.10,1.50,0.80,22.80,23.60,50.60,288.40,165.70,118.30,8.40,0.50,9.40,740.10,51.60,47.20,623.10,18.30
HARYANA DELHI & CHANDIGARH,1978,0.20,24.80,51.70,4.20,1.50,71.50,202.70,184.80,104.50,2.10,2.80,0.50,651.10,25.00,57.40,563.40,5.30
HARYANA DELHI & CHANDIGARH,1979,23.20,45.50,10.70,3.50,30.00,33.60,122.70,39.70,19.90,3.60,2.80,6.30,341.50,68.70,44.10,215.90,12.70
HARYANA DELHI & CHANDIGARH,1980,5.80,2.30,22.00,0.40,8.90,45.50,236.50,102.00,50.20,13.40,4.90,21.40,513.20,8.00,31.20,434.30,39.70
HARYANA DELHI & CHANDIGARH,1981,25.70,13.30,34.60,0.50,18.00,63.30,196.70,63.70,34.70,0.10,42.10,0.60,493.40,39.00,53.20,358.40,42.90
HARYANA DELHI & CHANDIGARH,1982,21.40,20.00,70.70,33.10,57.30,29.90,99.20,150.40,5.40,3.20,2.40,13.60,506.60,41.40,161.10,284.90,19.20
HARYANA DELHI & CHANDIGARH,1983,38.00,5.30,6.40,82.50,35.30,29.50,218.30,240.70,79.80,5.40,0.00,3.30,744.50,43.20,124.30,568.20,8.70
HARYANA DELHI & CHANDIGARH,1984,1.90,14.50,0.40,2.70,0.70,48.60,154.20,179.50,75.50,0.90,0.00,0.30,479.20,16.40,3.80,457.80,1.10
HARYANA DELHI & CHANDIGARH,1985,3.50,0.30,1.10,8.10,3.10,44.20,256.90,152.40,35.90,42.60,0.00,24.30,572.40,3.80,12.30,489.40,66.90
HARYANA DELHI & CHANDIGARH,1986,7.20,31.00,12.70,3.30,36.00,85.10,92.50,108.90,52.90,11.20,0.70,9.50,450.90,38.20,52.10,339.30,21.40
HARYANA DELHI & CHANDIGARH,1987,21.30,27.80,12.40,6.40,62.50,27.70,26.40,106.60,18.00,3.20,0.00,6.30,318.60,49.10,81.30,178.70,9.50
HARYANA DELHI & CHANDIGARH,1988,1.50,13.20,34.50,3.60,3.40,82.40,288.50,222.50,183.40,0.00,0.10,12.00,845.00,14.70,41.50,776.70,12.10
HARYANA DELHI & CHANDIGARH,1989,40.10,0.40,11.70,0.60,2.30,31.60,90.80,152.50,68.70,0.20,5.20,12.40,416.50,40.50,14.60,343.60,17.80
HARYANA DELHI & CHANDIGARH,1990,0.00,79.50,4.90,2.20,21.90,25.30,201.20,137.70,194.50,2.70,14.10,19.20,703.10,79.50,28.90,558.70,36.00
HARYANA DELHI & CHANDIGARH,1991,0.10,19.70,2.90,13.20,6.00,50.40,55.30,187.90,36.90,1.40,3.80,16.20,393.90,19.70,22.20,330.50,21.40
HARYANA DELHI & CHANDIGARH,1992,20.30,16.40,0.50,1.20,7.80,17.20,124.50,171.60,59.00,3.80,7.20,0.00,429.70,36.70,9.60,372.30,11.10
HARYANA DELHI & CHANDIGARH,1993,4.50,16.10,11.30,5.40,8.80,42.00,274.60,35.60,125.40,0.00,0.00,0.00,523.80,20.70,25.50,477.60,0.00
HARYANA DELHI & CHANDIGARH,1994,20.10,11.30,0.60,7.60,8.50,51.30,275.80,160.60,28.20,0.00,0.10,0.20,564.40,31.40,16.70,515.90,0.30
HARYANA DELHI & CHANDIGARH,1995,38.80,21.70,9.80,4.90,0.60,47.20,115.00,405.30,175.30,0.20,0.10,0.30,819.10,60.50,15.30,742.70,0.70
HARYANA DELHI & CHANDIGARH,1996,16.00,30.50,11.60,0.60,5.10,109.40,85.80,249.20,116.30,19.90,0.00,0.30,644.60,46.50,17.30,560.70,20.20
HARYANA DELHI & CHANDIGARH,1997,6.60,2.20,14.60,35.30,38.00,60.20,133.60,226.80,36.90,53.70,13.40,47.30,668.60,8.80,87.90,457.50,114.40
HARYANA DELHI & CHANDIGARH,1998,0.40,24.60,25.40,9.10,6.10,68.40,154.80,161.60,150.90,78.20,5.80,0.00,685.30,25.00,40.60,535.60,84.00
HARYANA DELHI & CHANDIGARH,1999,31.70,0.70,1.40,0.00,20.10,42.20,109.80,78.70,54.70,4.80,0.00,0.40,344.40,32.40,21.50,285.40,5.10
HARYANA DELHI & CHANDIGARH,2000,17.10,29.10,1.40,1.30,22.80,58.90,146.80,87.90,17.50,0.00,0.40,1.20,384.40,46.20,25.60,311.10,1.60
HARYANA DELHI & CHANDIGARH,2001,17.80,5.20,7.20,19.80,47.80,117.20,145.20,103.50,10.30,11.10,0.10,0.20,485.50,23.00,74.80,376.30,11.40
HARYANA DELHI & CHANDIGARH,2002,11.60,31.10,9.00,1.10,52.00,21.20,19.40,78.20,123.00,1.90,0.00,8.80,357.20,42.70,62.10,241.80,10.70
HARYANA DELHI & CHANDIGARH,2003,14.70,29.90,4.00,1.80,7.50,26.60,277.60,165.30,58.90,0.00,0.10,11.00,597.60,44.60,13.30,528.50,11.20
HARYANA DELHI & CHANDIGARH,2004,25.40,0.30,0.00,18.10,40.70,52.50,19.90,252.90,22.10,54.10,0.00,1.20,487.30,25.70,58.80,347.50,55.30
HARYANA DELHI & CHANDIGARH,2005,13.90,35.70,29.90,2.70,7.60,53.90,175.60,52.60,146.70,0.00,0.80,0.00,519.50,49.60,40.30,428.80,0.80
HARYANA DELHI & CHANDIGARH,2006,2.30,0.10,30.40,0.60,24.80,45.40,135.20,32.10,49.90,3.80,1.20,5.20,330.90,2.40,55.70,262.60,10.20
HARYANA DELHI & CHANDIGARH,2007,0.50,76.00,40.10,2.00,12.40,88.70,82.00,87.90,55.20,0.10,0.30,1.40,446.60,76.50,54.60,313.70,1.70
HARYANA DELHI & CHANDIGARH,2008,2.40,0.40,0.60,13.40,72.90,193.50,124.30,174.20,114.50,8.40,5.50,0.20,710.40,2.80,86.90,606.60,14.10
HARYANA DELHI & CHANDIGARH,2009,4.10,5.90,5.70,11.70,17.70,15.20,106.40,63.80,160.80,2.50,1.10,0.40,395.40,10.00,35.20,346.30,4.00
HARYANA DELHI & CHANDIGARH,2010,4.80,10.20,0.50,0.80,5.90,29.10,189.30,198.50,183.90,1.10,3.50,12.80,640.50,15.00,7.20,600.80,17.50
HARYANA DELHI & CHANDIGARH,2011,0.70,26.70,6.90,8.90,28.70,94.40,85.00,127.30,133.10,0.00,0.00,0.40,512.00,27.50,44.40,439.80,0.40
HARYANA DELHI & CHANDIGARH,2012,8.20,0.20,0.10,11.80,3.80,5.30,68.10,196.60,90.70,2.40,0.60,3.50,391.40,8.40,15.80,360.70,6.50
HARYANA DELHI & CHANDIGARH,2013,21.10,52.20,5.30,3.30,1.40,62.10,96.50,161.90,42.80,10.90,1.70,2.10,461.20,73.20,10.00,363.30,14.70
HARYANA DELHI & CHANDIGARH,2014,13.00,17.30,26.80,7.50,20.30,25.90,72.30,34.80,67.30,10.50,0.20,9.60,305.50,30.30,54.60,200.20,20.30
HARYANA DELHI & CHANDIGARH,2015,12.40,6.60,71.80,34.80,8.40,43.70,130.30,89.20,32.10,3.70,2.30,0.20,435.30,18.90,114.90,295.20,6.20
