SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
WEST MADHYA PRADESH,1959,23.00,0.10,0.20,4.00,22.00,78.90,395.50,325.80,254.30,70.70,7.00,0.00,1181.40,23.10,26.10,1054.50,77.80
WEST MADHYA PRADESH,1960,25.20,0.00,12.40,1.40,6.60,132.50,203.20,392.90,53.60,53.20,0.00,1.50,882.30,25.20,20.30,782.10,54.60
WEST MADHYA PRADESH,1961,22.00,1.80,0.50,0.70,6.90,74.00,311.30,318.80,559.40,128.50,8.30,1.30,1433.70,23.90,8.20,1263.50,138.20
WEST MADHYA PRADESH,1962,6.70,4.90,7.80,8.40,4.10,16.40,308.70,207.00,313.30,0.10,8.20,20.30,905.90,11.60,20.30,845.50,28.60
WEST MADHYA PRADESH,1963,6.10,5.50,2.50,3.00,3.90,71.00,235.20,363.10,155.40,26.80,30.60,2.20,905.40,11.60,9.40,824.80,59.50
WEST MADHYA PRADESH,1964,0.00,0.00,2.20,0.00,7.70,111.70,278.80,312.20,163.30,2.80,0.00,1.20,880.10,0.10,10.00,866.00,4.10
WEST MADHYA PRADESH,1965,4.80,0.70,1.60,2.00,0.60,31.10,270.80,142.50,124.00,5.90,1.00,9.60,594.70,5.50,4.20,568.50,16.50
WEST MADHYA PRADESH,1966,4.00,0.90,2.20,0.10,2.80,69.20,267.70,200.60,104.00,0.60,23.80,4.10,680.00,4.90,5.10,641.50,28.50
WEST MADHYA PRADESH,1967,0.00,0.00,31.90,2.50,0.90,125.90,223.50,253.80,222.20,2.30,0.10,82.50,945.60,0.00,35.30,825.40,84.90
WEST MADHYA PRADESH,1968,9.20,2.00,9.70,1.20,0.20,34.40,404.10,291.90,94.10,14.10,0.00,0.40,861.20,11.20,11.10,824.40,14.50
WEST MADHYA PRADESH,1969,5.70,0.30,0.00,0.20,0.80,47.90,393.40,395.90,226.50,0.00,45.80,0.30,1117.00,6.10,1.10,1063.70,46.10
WEST MADHYA PRADESH,1970,19.90,12.10,8.30,0.50,12.20,254.40,186.50,346.60,265.80,6.80,0.00,0.00,1113.20,32.00,21.00,1053.40,6.80
WEST MADHYA PRADESH,1971,5.40,2.00,1.20,2.80,17.70,183.90,446.90,220.30,209.60,45.60,0.20,0.00,1135.70,7.30,21.80,1060.80,45.80
WEST MADHYA PRADESH,1972,0.10,3.70,0.10,0.10,1.90,92.00,161.50,421.30,74.40,3.90,10.10,1.10,770.30,3.80,2.10,749.30,15.10
WEST MADHYA PRADESH,1973,0.10,5.20,0.00,0.30,2.60,74.00,553.10,478.80,256.60,26.20,0.20,9.80,1406.90,5.30,2.90,1362.50,36.20
WEST MADHYA PRADESH,1974,0.20,0.60,0.30,0.70,14.60,40.80,289.50,372.90,65.30,89.00,0.80,1.90,876.60,0.80,15.70,768.50,91.60
WEST MADHYA PRADESH,1975,1.20,3.40,0.60,0.20,3.40,136.20,265.40,357.70,245.30,51.00,0.00,0.30,1064.60,4.60,4.20,1004.60,51.20
WEST MADHYA PRADESH,1976,7.30,0.70,3.40,3.80,8.40,158.90,261.30,350.50,183.30,1.20,46.80,2.00,1027.70,8.00,15.60,954.00,50.10
WEST MADHYA PRADESH,1977,2.50,5.30,4.90,3.00,10.30,157.30,265.30,316.10,188.80,12.50,35.20,1.60,1002.70,7.80,18.20,927.40,49.40
WEST MADHYA PRADESH,1978,3.50,15.70,5.50,4.00,0.00,138.00,318.70,409.30,61.80,7.30,21.90,17.50,1003.30,19.30,9.50,927.80,46.80
WEST MADHYA PRADESH,1979,21.30,35.20,8.50,0.20,9.30,110.10,195.70,260.00,34.90,6.10,97.70,2.80,781.90,56.50,18.10,600.70,106.60
WEST MADHYA PRADESH,1980,0.40,0.70,0.50,0.20,0.90,254.40,186.80,345.70,50.30,3.40,1.80,28.90,873.90,1.10,1.60,837.20,34.00
WEST MADHYA PRADESH,1981,4.30,0.40,10.10,0.10,10.70,118.10,268.70,297.20,122.50,20.60,19.10,18.40,890.20,4.70,20.90,806.30,58.20
