SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
EAST UTTAR PRADESH,1937,0.00,58.30,1.40,6.00,21.20,94.90,313.50,363.90,102.20,70.50,0.10,3.30,1035.30,58.30,28.60,874.60,73.90
EAST UTTAR PRADESH,1938,24.50,11.50,0.00,1.70,37.40,285.70,376.80,378.90,224.20,33.10,0.30,0.00,1374.20,36.00,39.10,1265.60,33.40
EAST UTTAR PRADESH,1939,14.00,21.00,4.30,1.10,2.50,146.80,284.40,227.60,222.60,20.70,0.00,0.00,945.00,35.00,7.90,881.50,20.70
EAST UTTAR PRADESH,1940,8.30,20.90,31.50,5.00,10.50,66.20,256.70,315.20,121.00,5.90,0.00,25.80,866.80,29.20,46.90,759.10,31.70
EAST UTTAR PRADESH,1941,19.00,5.60,0.40,0.20,19.10,138.30,142.80,297.50,171.00,4.00,0.20,0.00,798.20,24.60,19.70,749.70,4.20
EAST UTTAR PRADESH,1942,56.20,55.80,7.90,4.70,4.90,99.60,277.80,312.40,203.00,0.20,0.00,6.20,1028.60,111.90,17.50,892.80,6.40
EAST UTTAR PRADESH,1943,24.30,7.30,0.10,20.70,15.60,75.40,231.30,444.40,266.50,15.40,0.00,0.00,1101.10,31.60,36.50,1017.50,15.40
EAST UTTAR PRADESH,1944,19.20,41.60,63.70,12.40,6.30,105.90,278.40,304.70,178.50,47.50,0.00,3.20,1061.50,60.80,82.30,867.50,50.80
EAST UTTAR PRADESH,1945,46.50,1.80,1.70,14.90,12.00,70.30,239.30,211.50,267.90,108.90,0.00,5.70,980.40,48.30,28.50,789.00,114.60
EAST UTTAR PRADESH,1946,0.00,25.70,0.50,26.90,35.00,88.20,395.50,219.50,142.60,92.50,10.50,2.00,1038.90,25.70,62.40,845.80,105.00
EAST UTTAR PRADESH,1947,17.30,7.30,11.30,0.70,14.50,88.00,419.40,229.50,189.00,27.70,0.00,1.60,1006.30,24.60,26.50,925.90,29.30
EAST UTTAR PRADESH,1948,28.30,9.90,0.50,0.70,14.00,100.20,420.40,391.70,275.50,66.80,15.10,0.00,1323.10,38.20,15.30,1187.80,81.90
EAST UTTAR PRADESH,1949,3.80,41.30,1.20,3.80,28.50,52.70,287.80,352.40,272.40,86.70,0.50,0.00,1131.00,45.10,33.50,965.20,87.20
EAST UTTAR PRADESH,1950,28.80,7.50,19.80,0.20,10.60,147.10,250.90,366.80,91.20,3.30,0.10,25.10,951.40,36.30,30.60,856.00,28.60
EAST UTTAR PRADESH,1951,27.40,10.90,21.60,6.10,2.50,114.40,139.20,247.40,168.30,12.70,2.00,0.10,752.50,38.30,30.20,669.30,14.80
EAST UTTAR PRADESH,1952,2.80,12.80,33.70,2.70,9.40,244.80,161.90,350.10,110.80,4.40,0.00,2.60,935.90,15.60,45.80,867.50,7.10
EAST UTTAR PRADESH,1953,32.40,6.30,1.30,3.40,14.90,138.40,497.50,323.70,243.60,3.60,0.00,1.70,1266.90,38.70,19.60,1203.30,5.30
EAST UTTAR PRADESH,1954,36.50,32.10,1.70,0.00,3.60,65.20,309.90,300.40,186.50,33.60,0.00,0.20,969.70,68.60,5.20,862.00,33.80
EAST UTTAR PRADESH,1955,34.40,9.60,1.20,1.90,4.50,202.10,529.90,310.80,230.70,99.10,0.00,0.10,1424.30,44.00,7.60,1273.60,99.20
EAST UTTAR PRADESH,1956,21.50,5.70,12.30,1.20,39.70,165.20,220.30,281.10,292.30,167.20,38.90,8.70,1254.10,27.20,53.10,959.00,214.90
EAST UTTAR PRADESH,1957,44.20,0.40,18.00,1.00,1.00,56.40,367.30,293.50,163.30,5.10,0.10,5.40,955.70,44.60,20.00,880.50,10.50
EAST UTTAR PRADESH,1958,14.60,3.20,5.80,4.40,1.30,52.60,247.30,388.50,184.40,111.90,0.00,2.90,1016.90,17.80,11.50,872.80,114.80
EAST UTTAR PRADESH,1959,53.20,4.20,4.80,4.10,36.00,44.40,234.10,274.60,85.90,125.90,2.00,0.00,869.20,57.40,44.90,639.00,127.90
EAST UTTAR PRADESH,1960,9.60,0.10,36.30,2.90,5.90,75.20,411.00,317.20,174.50,136.70,0.60,0.00,1170.00,9.70,45.10,977.80,137.40
EAST UTTAR PRADESH,1961,24.70,25.60,0.00,1.60,6.60,92.70,285.10,407.00,154.80,203.50,0.60,11.90,1214.30,50.30,8.30,939.60,216.00
EAST UTTAR PRADESH,1962,28.60,17.00,9.20,4.80,3.20,81.70,226.30,428.10,265.40,2.30,0.00,5.40,1072.00,45.60,17.20,1001.40,7.70
EAST UTTAR PRADESH,1963,14.80,2.40,10.00,8.60,19.40,99.90,320.80,339.90,146.10,24.90,8.00,1.70,996.30,17.10,38.00,906.70,34.50
EAST UTTAR PRADESH,1964,1.60,6.60,0.20,3.70,43.40,82.90,398.70,179.90,292.20,18.30,0.80,8.50,1036.60,8.20,47.30,953.60,27.60
EAST UTTAR PRADESH,1965,2.10,0.70,9.90,19.30,2.70,21.40,204.50,213.60,161.70,47.90,0.50,1.20,685.50,2.80,32.00,601.10,49.60
EAST UTTAR PRADESH,1966,13.50,8.80,0.20,0.00,8.40,185.70,149.30,274.30,23.10,15.00,18.30,11.10,707.80,22.30,8.60,632.50,44.40
EAST UTTAR PRADESH,1967,2.10,0.10,30.50,9.20,8.10,81.00,264.70,443.30,155.90,2.70,0.70,31.00,1029.40,2.20,47.80,945.00,34.40
