SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
WEST UTTAR PRADESH,1977,15.90,2.80,0.20,20.00,22.70,78.50,440.60,192.30,176.10,27.80,0.30,17.20,994.30,18.70,42.80,887.50,45.30
WEST UTTAR PRADESH,1978,6.00,31.70,57.10,8.30,0.70,206.20,279.70,397.00,244.90,3.50,2.70,6.20,1244.20,37.70,66.10,1127.90,12.50
WEST UTTAR PRADESH,1979,45.10,48.60,10.60,2.30,29.90,56.70,240.80,69.70,26.60,1.70,18.60,7.40,558.00,93.70,42.80,393.70,27.80
WEST UTTAR PRADESH,1980,4.50,4.80,19.30,0.40,2.20,104.70,349.40,364.40,99.30,16.10,1.40,18.10,984.70,9.20,21.90,917.90,35.60
WEST UTTAR PRADESH,1981,19.00,5.20,13.40,1.30,22.70,102.20,314.50,131.40,101.90,3.10,20.60,4.20,739.60,24.30,37.50,650.00,27.90
WEST UTTAR PRADESH,1982,30.50,8.30,61.80,23.80,40.50,53.10,231.10,403.40,81.80,8.70,14.40,11.60,969.10,38.80,126.20,769.40,34.70
WEST UTTAR PRADESH,1983,28.10,5.40,5.50,59.80,33.70,89.70,306.70,385.50,212.60,50.70,0.00,14.00,1191.70,33.50,99.00,994.40,64.70
WEST UTTAR PRADESH,1984,24.70,27.50,0.60,7.40,0.30,134.50,200.20,268.30,116.60,0.40,0.00,0.70,781.30,52.20,8.30,719.60,1.10
WEST UTTAR PRADESH,1985,7.50,0.00,1.70,6.90,6.10,44.30,305.50,221.80,204.40,143.80,0.00,15.20,957.20,7.50,14.70,776.00,159.00
WEST UTTAR PRADESH,1986,14.80,46.50,5.70,3.90,29.80,95.30,202.60,181.00,105.50,15.10,2.10,13.00,715.20,61.30,39.50,584.30,30.10
WEST UTTAR PRADESH,1987,15.20,13.10,2.70,1.80,39.80,34.60,105.00,124.20,92.40,30.80,0.00,7.30,466.80,28.40,44.20,356.10,38.10
WEST UTTAR PRADESH,1988,3.50,11.40,26.60,8.00,6.10,85.60,318.00,412.70,139.60,14.90,0.00,9.10,1035.60,14.90,40.70,956.00,24.00
WEST UTTAR PRADESH,1989,24.60,1.10,15.40,0.00,1.60,88.50,132.10,222.00,153.60,0.40,4.10,14.00,657.30,25.70,17.00,596.10,18.40
WEST UTTAR PRADESH,1990,0.00,67.50,9.20,0.70,29.80,45.90,334.20,195.90,250.40,3.70,3.50,17.40,958.00,67.50,39.70,826.40,24.50
WEST UTTAR PRADESH,1991,2.90,18.90,7.50,2.90,2.70,44.80,108.60,406.20,124.70,0.00,7.90,21.70,748.70,21.80,13.10,684.30,29.60
WEST UTTAR PRADESH,1992,14.20,9.70,4.00,0.30,7.90,25.90,196.90,306.10,179.40,67.40,8.90,0.00,820.60,23.90,12.10,708.30,76.30
WEST UTTAR PRADESH,1993,3.70,13.50,21.20,1.00,15.20,82.00,156.60,136.90,326.80,15.10,0.10,0.00,771.90,17.10,37.40,702.20,15.10
WEST UTTAR PRADESH,1994,24.00,17.30,0.00,12.40,6.50,72.50,364.30,290.20,19.70,0.00,0.00,0.10,806.80,41.20,18.90,746.60,0.20
WEST UTTAR PRADESH,1995,30.10,11.20,7.90,3.70,0.00,72.20,188.30,389.20,122.10,0.10,0.20,1.90,826.80,41.30,11.60,771.70,2.20
WEST UTTAR PRADESH,1996,24.80,55.80,2.70,0.40,3.70,86.10,210.30,350.40,170.70,36.20,0.00,0.00,941.20,80.60,6.90,817.50,36.20
WEST UTTAR PRADESH,1997,3.80,0.70,2.40,19.20,22.80,79.90,235.70,34.60,24.00,7.50,3.20,11.40,445.20,4.50,44.30,374.20,22.10
WEST UTTAR PRADESH,1998,3.30,8.10,23.50,9.00,10.40,71.40,273.40,343.70,84.20,39.60,0.70,0.00,867.20,11.40,42.90,772.70,40.20
WEST UTTAR PRADESH,1999,19.30,1.10,0.00,0.00,8.30,66.30,215.10,180.50,261.60,33.40,0.10,0.70,786.40,20.50,8.30,723.50,34.20
WEST UTTAR PRADESH,2000,8.80,22.90,1.70,2.10,23.60,143.00,251.20,238.90,79.10,0.00,0.00,0.00,771.40,31.70,27.40,712.20,0.10
WEST UTTAR PRADESH,2001,2.50,2.30,2.60,12.00,29.60,164.40,282.00,122.10,26.70,16.30,1.10,0.10,661.70,4.80,44.20,595.20,17.60
WEST UTTAR PRADESH,2002,16.80,37.60,2.00,0.70,21.50,29.00,29.60,252.30,218.10,6.70,0.40,10.50,625.20,54.50,24.20,529.00,17.60
WEST UTTAR PRADESH,2003,18.60,40.40,2.50,4.40,5.90,74.10,315.60,214.20,356.60,0.70,0.80,13.60,1047.50,59.00,12.90,960.50,15.10
WEST UTTAR PRADESH,2004,20.60,0.70,0.00,20.00,21.70,59.30,124.20,250.50,84.00,60.50,0.70,0.20,642.30,21.30,41.70,517.90,61.40
WEST UTTAR PRADESH,2005,10.10,17.90,22.60,1.20,6.90,67.10,298.20,96.00,202.50,2.50,0.00,0.60,725.70,28.00,30.70,663.90,3.10
WEST UTTAR PRADESH,2006,0.50,0.00,20.20,4.00,34.10,66.60,241.60,78.10,65.70,16.70,0.70,1.00,529.30,0.50,58.30,452.00,18.40
WEST UTTAR PRADESH,2007,0.40,66.90,37.40,0.90,11.00,88.40,155.10,152.20,57.00,1.80,0.00,1.40,572.50,67.30,49.30,452.70,3.20
WEST UTTAR PRADESH,2008,0.90,0.20,0.00,4.00,24.80,193.80,258.50,217.40,90.90,5.10,4.00,0.00,799.80,1.20,28.80,760.70,9.10
WEST UTTAR PRADESH,2009,1.30,3.90,1.20,8.70,12.80,17.10,118.30,184.50,125.40,59.30,13.90,2.80,549.20,5.20,22.70,445.30,76.00
WEST UTTAR PRADESH,2010,3.20,13.70,0.20,0.40,9.30,12.50,282.00,213.80,263.90,4.70,12.80,4.10,820.70,16.80,10.00,772.30,21.60
WEST UTTAR PRADESH,2011,2.10,10.40,3.90,2.80,29.60,175.90,215.90,232.30,101.70,0.70,0.50,1.50,777.40,12.50,36.30,725.90,2.70
WEST UTTAR PRADESH,2012,14.50,0.10,1.40,4.70,0.30,4.00,145.10,149.10,67.80,0.50,0.10,2.00,389.60,14.50,6.40,366.00,2.70
WEST UTTAR PRADESH,2013,20.40,69.50,3.50,1.60,2.10,190.60,233.90,287.10,52.20,61.20,1.70,8.90,932.80,89.90,7.20,763.80,71.80
WEST UTTAR PRADESH,2014,48.30,29.40,22.60,5.30,11.00,22.00,151.60,81.00,84.70,14.60,0.00,16.30,486.90,77.70,39.00,339.40,30.80
WEST UTTAR PRADESH,2015,31.60,7.20,66.80,21.00,8.10,72.00,194.20,143.50,26.50,6.90,2.00,3.00,582.70,38.80,95.90,436.10,11.90
