SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
CHHATTISGARH,1938,18.40,25.10,5.40,8.20,48.80,269.20,386.80,343.50,266.70,126.60,7.00,0.10,1505.80,43.50,62.30,1266.30,133.70
CHHATTISGARH,1939,6.50,22.80,53.20,19.90,1.10,188.60,427.50,478.60,198.30,79.30,4.60,0.00,1480.30,29.30,74.20,1293.00,83.90
CHHATTISGARH,1940,0.20,23.00,31.10,26.40,41.50,218.60,542.90,395.60,72.80,67.20,4.90,24.30,1448.40,23.20,98.90,1229.80,96.40
CHHATTISGARH,1941,20.80,13.80,18.40,3.30,27.10,240.80,218.60,238.70,146.00,70.90,6.50,0.20,1005.10,34.60,48.80,844.10,77.60
CHHATTISGARH,1942,13.10,48.20,7.50,18.70,17.70,164.10,540.70,470.70,289.60,23.90,1.60,2.30,1598.30,61.30,44.00,1465.20,27.80
CHHATTISGARH,1943,99.50,5.10,1.00,19.50,32.10,214.20,459.70,386.50,373.60,52.80,1.00,0.00,1645.10,104.60,52.60,1434.10,53.80
CHHATTISGARH,1944,24.40,78.30,102.90,25.00,11.10,101.30,611.70,439.80,247.70,142.80,7.50,0.10,1792.70,102.70,139.00,1400.50,150.40
CHHATTISGARH,1945,30.10,7.60,0.00,58.60,7.00,200.70,428.50,397.20,376.60,71.90,6.40,0.90,1585.60,37.80,65.60,1403.00,79.30
CHHATTISGARH,1946,0.00,11.00,2.30,35.30,25.30,307.90,419.90,522.50,181.60,63.90,29.00,0.40,1599.00,11.00,62.80,1431.90,93.30
CHHATTISGARH,1947,31.00,29.90,12.00,6.70,9.70,140.10,510.60,476.40,283.20,80.00,4.50,15.60,1599.60,60.90,28.40,1410.20,100.10
CHHATTISGARH,1948,31.00,8.00,14.20,21.50,11.60,216.00,390.10,423.70,246.90,42.30,86.40,0.00,1491.70,39.00,47.40,1276.70,128.70
CHHATTISGARH,1949,1.20,7.60,4.00,9.90,61.50,181.70,381.00,412.30,280.30,159.80,0.00,0.20,1499.60,8.80,75.40,1255.40,160.00
CHHATTISGARH,1950,0.40,40.10,50.90,1.30,10.00,172.40,457.20,374.70,148.90,16.70,19.60,0.00,1292.20,40.50,62.20,1153.20,36.30
CHHATTISGARH,1951,4.50,2.80,102.30,59.80,34.50,145.10,338.40,459.40,166.50,96.80,1.50,0.00,1411.60,7.30,196.60,1109.40,98.20
CHHATTISGARH,1952,1.20,20.00,18.80,18.20,23.40,120.80,439.40,385.80,304.00,62.80,0.00,2.00,1396.40,21.20,60.40,1250.00,64.80
CHHATTISGARH,1953,24.30,5.10,0.10,22.70,5.80,140.80,421.30,483.60,209.10,55.00,2.40,0.00,1370.20,29.40,28.60,1254.80,57.40
CHHATTISGARH,1954,2.70,2.20,4.40,11.70,6.50,114.90,314.00,358.10,361.40,12.50,0.00,5.40,1193.70,4.90,22.50,1148.40,17.80
CHHATTISGARH,1955,15.10,1.20,3.20,13.50,23.30,242.10,283.10,406.00,276.60,174.20,2.40,0.00,1440.70,16.30,39.90,1207.80,176.60
CHHATTISGARH,1956,2.20,13.90,7.10,3.00,68.40,278.00,468.50,404.30,227.30,69.60,10.70,4.00,1557.00,16.10,78.50,1378.10,84.20
CHHATTISGARH,1957,14.80,10.40,48.70,17.00,16.20,114.80,449.70,416.70,105.80,28.30,0.00,0.00,1222.40,25.10,82.00,1087.00,28.30
CHHATTISGARH,1958,9.50,38.80,21.60,17.10,19.20,101.20,509.40,376.00,265.80,133.00,29.30,0.00,1520.90,48.30,57.90,1252.50,162.30
CHHATTISGARH,1959,32.00,3.30,0.20,3.60,15.50,180.40,408.90,473.10,357.90,69.00,0.10,0.30,1544.20,35.20,19.30,1420.30,69.40
CHHATTISGARH,1960,18.00,0.70,44.40,10.20,11.20,168.60,412.10,441.50,145.40,111.90,0.40,0.00,1364.30,18.60,65.80,1167.60,112.30
CHHATTISGARH,1961,2.50,44.10,5.00,10.90,16.10,377.40,533.20,467.60,401.20,102.80,5.80,7.30,1974.00,46.60,32.00,1779.50,115.90
CHHATTISGARH,1962,3.80,15.80,10.40,23.80,28.00,130.50,371.60,276.10,210.00,26.30,2.00,26.40,1124.70,19.60,62.30,988.10,54.70
CHHATTISGARH,1963,0.40,5.40,8.90,44.80,28.20,160.80,349.40,387.70,258.80,91.20,1.20,0.30,1337.20,5.80,82.00,1156.70,92.70
CHHATTISGARH,1964,1.00,21.90,3.90,6.50,4.50,269.20,371.60,515.30,201.80,109.10,4.10,0.00,1509.10,23.00,14.90,1358.00,113.30
CHHATTISGARH,1965,5.80,4.50,22.30,14.40,8.40,111.10,310.00,208.30,251.80,4.90,0.00,0.00,941.60,10.20,45.10,881.20,4.90
CHHATTISGARH,1966,20.90,0.00,2.20,16.30,19.00,267.80,294.00,253.40,154.60,25.10,12.80,20.90,1087.10,20.90,37.60,969.80,58.80
CHHATTISGARH,1967,1.70,0.00,96.80,15.50,12.20,184.30,397.90,508.30,188.50,9.20,0.40,57.60,1472.50,1.70,124.50,1279.00,67.20
CHHATTISGARH,1968,25.60,26.10,16.30,19.50,4.50,176.20,354.90,269.90,210.70,59.70,0.70,3.90,1168.00,51.70,40.20,1011.70,64.40
CHHATTISGARH,1969,6.00,1.60,0.60,18.70,46.20,121.80,442.40,291.40,211.40,18.50,6.00,7.90,1172.60,7.60,65.60,1067.00,32.50
CHHATTISGARH,1970,12.10,11.90,44.90,18.90,23.20,237.90,453.20,443.10,236.40,19.90,0.00,0.00,1501.50,24.00,87.00,1370.60,19.90
CHHATTISGARH,1971,20.30,24.80,11.60,48.80,68.60,384.10,354.60,398.80,127.90,89.60,4.70,0.00,1533.80,45.10,129.00,1265.40,94.30
CHHATTISGARH,1972,0.10,19.20,1.20,15.20,6.20,123.90,319.40,392.00,232.40,49.20,36.30,3.90,1198.90,19.30,22.60,1067.70,89.30
CHHATTISGARH,1973,3.80,10.00,2.60,3.10,6.90,97.90,429.30,401.90,286.50,223.30,2.00,0.00,1467.30,13.80,12.70,1215.50,225.30
