SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
MATATHWADA,1940,0.00,0.40,0.00,11.20,13.40,178.80,176.90,239.50,139.00,63.10,31.50,1.80,855.60,0.40,24.60,734.20,96.40
MATATHWADA,1941,9.40,9.30,1.10,0.50,0.00,50.20,114.90,150.40,190.60,14.50,0.00,0.00,541.00,18.70,1.60,506.10,14.50
MATATHWADA,1942,0.00,24.30,0.00,6.60,3.90,221.00,227.20,311.40,124.90,11.10,0.00,72.60,1003.00,24.30,10.50,884.50,83.70
MATATHWADA,1943,7.10,0.10,1.50,0.20,47.60,187.40,105.80,62.30,282.90,156.50,1.00,0.00,852.40,7.20,49.30,638.40,157.50
MATATHWADA,1944,0.40,12.20,32.60,0.00,5.20,85.10,230.70,116.00,167.00,94.50,15.20,0.00,759.00,12.60,37.80,598.90,109.70
MATATHWADA,1945,1.80,0.00,0.00,5.00,0.30,129.60,140.20,154.40,161.90,27.70,1.30,0.00,622.50,1.80,5.40,586.20,29.00
MATATHWADA,1946,0.00,9.70,1.90,21.30,16.30,165.60,212.40,114.50,180.10,6.80,98.20,21.90,848.70,9.70,39.40,672.60,127.00
MATATHWADA,1947,28.00,22.00,7.70,11.50,2.00,65.70,164.50,276.00,253.30,13.60,2.10,8.60,854.80,49.90,21.20,759.40,24.20
MATATHWADA,1948,7.90,2.20,4.10,3.30,1.90,179.40,218.70,110.10,221.60,21.10,176.10,0.00,946.40,10.10,9.30,729.80,197.20
MATATHWADA,1949,2.90,0.50,0.10,0.70,35.20,188.90,189.50,89.80,369.10,32.30,5.20,0.00,914.20,3.40,36.00,837.30,37.60
MATATHWADA,1950,0.00,11.90,4.10,0.40,7.10,67.60,141.10,113.90,271.00,38.80,0.00,1.60,657.40,11.90,11.50,593.60,40.40
MATATHWADA,1951,0.40,0.00,6.20,10.60,11.20,159.50,271.00,101.30,89.30,78.40,3.50,0.00,731.40,0.40,28.00,621.10,81.90
MATATHWADA,1952,0.20,18.80,0.00,3.30,21.70,95.40,144.60,87.20,136.10,36.40,0.00,2.30,546.10,19.10,25.10,463.20,38.70
MATATHWADA,1953,0.30,0.00,0.30,15.20,0.40,200.40,217.90,160.60,208.00,88.10,0.00,0.00,891.20,0.30,15.90,786.90,88.10
MATATHWADA,1954,0.40,0.00,15.50,5.60,5.20,181.00,276.00,138.80,255.60,11.90,0.00,9.70,899.60,0.40,26.30,851.40,21.60
MATATHWADA,1955,6.50,0.00,2.40,3.40,12.20,229.80,213.20,364.70,208.60,109.30,1.20,0.00,1151.30,6.50,18.00,1016.20,110.50
MATATHWADA,1956,1.20,1.90,0.10,4.10,78.40,154.10,310.00,134.60,202.50,70.70,79.70,0.00,1037.30,3.10,82.60,801.20,150.40
MATATHWADA,1957,1.50,2.10,13.90,14.50,30.00,126.90,255.10,294.60,104.70,53.70,3.60,0.00,900.70,3.60,58.50,781.30,57.30
MATATHWADA,1958,0.10,0.00,4.40,25.20,12.70,92.20,264.40,456.10,79.80,41.20,48.30,0.00,1024.60,0.10,42.30,892.60,89.50
MATATHWADA,1959,1.50,0.00,0.10,9.50,13.20,173.60,188.30,200.00,246.30,99.80,17.00,1.00,950.30,1.50,22.80,808.30,117.70
MATATHWADA,1960,3.60,0.00,18.10,1.00,49.20,163.60,136.60,66.80,206.80,78.50,14.00,0.10,738.30,3.60,68.30,573.80,92.60
MATATHWADA,1961,0.90,0.10,5.60,6.70,35.70,170.80,253.70,143.40,97.00,238.10,5.20,1.80,959.00,1.00,48.00,664.90,245.00
MATATHWADA,1962,0.60,2.80,2.70,37.80,43.40,67.30,164.70,192.20,304.70,41.40,33.50,54.60,945.70,3.40,84.00,728.90,129.40
MATATHWADA,1963,0.00,6.20,15.50,7.00,13.50,228.40,172.20,380.40,82.80,92.40,2.70,0.00,1001.20,6.20,36.10,863.80,95.10
MATATHWADA,1964,0.00,0.20,5.10,1.50,1.30,120.30,246.50,150.70,219.90,20.10,15.00,0.00,780.60,0.20,7.90,737.50,35.10
MATATHWADA,1965,5.40,1.50,0.00,9.50,0.80,129.30,218.70,180.00,69.40,5.90,0.40,10.40,631.40,7.00,10.30,597.40,16.70
MATATHWADA,1966,18.90,0.00,10.40,10.50,45.80,63.10,228.60,85.90,191.60,13.00,65.90,13.50,747.10,18.90,66.70,569.20,92.30
MATATHWADA,1967,0.00,0.00,4.00,1.00,5.90,146.00,224.00,104.10,136.00,26.40,0.00,112.40,759.80,0.00,10.80,610.10,138.90
MATATHWADA,1968,5.80,23.80,32.20,11.30,0.70,94.20,219.00,63.60,210.60,24.50,26.30,0.30,712.40,29.60,44.10,587.50,51.10
MATATHWADA,1969,0.00,0.00,0.20,0.10,2.70,120.80,222.60,148.30,277.10,14.70,38.10,0.00,824.60,0.00,3.00,768.80,52.90
MATATHWADA,1970,8.40,0.00,2.80,7.50,30.20,215.10,103.90,344.90,178.10,19.90,0.00,0.00,910.90,8.40,40.60,842.10,19.90
MATATHWADA,1971,0.20,0.10,1.30,0.10,38.80,83.20,24.30,220.00,131.50,108.40,0.00,0.00,607.90,0.30,40.20,458.90,108.40
MATATHWADA,1972,0.00,0.00,0.00,0.10,3.00,115.10,41.90,85.30,65.30,4.20,28.40,3.80,347.10,0.00,3.20,307.60,36.30
MATATHWADA,1973,0.00,0.70,0.00,3.80,0.60,112.30,203.10,334.90,115.60,99.30,1.00,0.00,871.30,0.70,4.50,765.80,100.30
MATATHWADA,1974,0.00,0.40,0.40,2.90,36.00,98.40,100.70,123.20,154.40,134.10,0.00,0.00,650.60,0.40,39.30,476.80,134.10
MATATHWADA,1975,2.10,8.30,7.30,0.00,11.30,117.20,249.00,231.70,309.90,113.90,0.10,0.00,1050.90,10.50,18.60,907.80,114.00
MATATHWADA,1976,0.00,0.20,3.20,7.40,2.90,92.10,213.00,195.60,63.00,3.80,39.40,2.40,623.00,0.20,13.50,563.70,45.60
MATATHWADA,1977,0.00,1.50,6.00,4.60,5.40,126.00,155.40,149.30,116.80,66.40,129.90,6.50,767.70,1.50,15.90,547.40,202.80
MATATHWADA,1978,5.70,18.80,9.60,12.00,19.10,212.40,215.00,105.30,80.60,70.50,34.60,1.20,784.80,24.50,40.70,613.30,106.30
MATATHWADA,1979,3.40,11.80,5.60,1.40,18.10,125.50,163.10,132.90,236.50,17.70,90.60,0.80,807.60,15.30,25.20,658.10,109.10
MATATHWADA,1980,0.10,0.00,4.70,4.60,2.30,223.00,114.40,325.10,113.60,1.10,3.60,20.30,812.90,0.10,11.60,776.10,25.10
MATATHWADA,1981,27.30,0.70,11.00,1.60,12.70,100.50,122.30,127.30,285.10,68.70,11.20,18.30,786.60,28.00,25.20,635.10,98.20
MATATHWADA,1982,10.00,0.60,5.10,7.80,15.90,99.60,170.10,84.80,172.00,43.60,27.00,0.00,636.50,10.60,28.80,526.50,70.60
MATATHWADA,1983,0.00,0.00,0.30,0.30,6.00,96.80,231.90,315.40,422.30,106.80,1.00,6.90,1187.60,0.00,6.60,1066.30,114.60
MATATHWADA,1984,3.10,9.50,0.40,0.80,0.00,75.70,168.50,59.80,120.10,106.20,5.40,3.30,552.70,12.60,1.20,424.10,114.90
MATATHWADA,1985,7.10,0.00,6.20,10.50,7.60,160.80,148.90,63.90,82.30,86.00,0.70,1.50,575.40,7.10,24.30,455.80,88.20
MATATHWADA,1986,9.60,9.60,1.30,2.70,7.30,132.30,140.20,127.10,104.00,6.60,10.10,12.10,562.90,19.20,11.40,503.60,28.80
MATATHWADA,1987,7.90,3.60,0.80,2.00,20.90,155.10,132.00,220.20,46.10,145.70,41.10,10.80,786.20,11.50,23.70,553.40,197.60
MATATHWADA,1988,0.00,0.00,0.20,7.20,4.20,169.70,301.60,245.40,411.90,18.50,7.70,3.50,1170.00,0.00,11.70,1128.60,29.70
MATATHWADA,1989,0.00,0.00,42.30,2.80,6.40,237.90,336.20,245.70,170.00,17.60,0.50,9.00,1068.30,0.00,51.50,989.80,27.10
MATATHWADA,1990,2.90,0.00,0.00,0.00,142.10,221.00,131.00,365.90,104.20,223.10,5.00,2.90,1198.10,2.90,142.10,822.20,231.00
MATATHWADA,1991,0.30,0.40,0.40,9.80,9.40,250.10,222.40,49.70,38.50,9.10,10.90,0.00,601.00,0.70,19.50,560.70,20.00
MATATHWADA,1992,0.00,0.00,0.00,3.50,6.70,217.90,79.40,203.00,140.40,52.20,23.50,0.00,726.60,0.00,10.20,640.60,75.70
MATATHWADA,1993,0.00,1.00,5.60,1.70,9.10,87.50,216.30,166.20,121.80,136.30,5.80,55.10,806.30,1.00,16.40,591.80,197.20
MATATHWADA,1994,3.20,0.10,0.00,14.90,14.30,110.60,117.10,162.80,63.40,64.30,32.90,0.00,583.80,3.40,29.30,454.00,97.20
MATATHWADA,1995,46.90,0.20,23.60,11.40,17.60,135.50,186.00,96.00,137.90,153.20,1.20,0.00,809.50,47.10,52.60,555.40,154.40
MATATHWADA,1996,0.10,0.00,0.30,10.60,1.60,55.80,186.60,246.40,229.80,118.90,4.40,0.40,855.00,0.10,12.50,718.60,123.80
MATATHWADA,1997,7.70,1.10,8.30,14.30,8.00,75.80,131.00,121.10,163.40,106.80,98.60,54.30,790.50,8.80,30.60,491.30,259.80
MATATHWADA,1998,0.10,0.30,3.40,1.70,8.70,189.80,255.10,249.90,235.80,150.30,31.60,0.00,1126.70,0.50,13.80,930.50,181.90
MATATHWADA,1999,0.00,6.00,0.10,0.00,17.90,141.50,133.30,133.40,215.40,119.90,0.00,0.00,767.60,6.00,18.00,623.60,119.90
MATATHWADA,2000,0.40,3.80,0.50,0.40,16.30,188.30,157.30,239.50,44.80,30.80,0.70,1.70,684.40,4.20,17.20,629.90,33.20
MATATHWADA,2001,4.80,0.50,0.50,9.90,0.70,148.70,56.70,255.80,83.50,170.50,0.80,0.00,732.40,5.30,11.20,544.60,171.30
MATATHWADA,2002,5.50,4.10,0.70,6.10,8.50,241.80,58.20,223.60,122.40,46.40,4.80,0.00,722.10,9.60,15.30,646.00,51.30
MATATHWADA,2003,2.10,1.30,2.30,4.90,28.50,117.60,255.90,183.90,95.70,22.10,4.90,0.80,720.10,3.40,35.70,653.10,27.80
MATATHWADA,2004,1.20,0.40,5.50,1.90,30.40,100.00,201.70,75.00,177.20,58.10,27.20,0.00,678.70,1.70,37.80,553.90,85.30
MATATHWADA,2005,13.20,0.70,11.60,1.60,2.10,59.70,413.50,124.10,213.50,100.50,0.00,0.00,940.50,13.80,15.30,810.90,100.50
MATATHWADA,2006,0.00,0.00,30.70,1.60,26.70,134.70,116.20,301.30,209.40,47.70,4.60,0.00,872.90,0.00,59.10,761.50,52.30
MATATHWADA,2007,0.00,0.00,0.10,0.70,10.00,185.40,123.10,146.20,240.70,0.90,7.50,0.00,714.60,0.00,10.80,695.30,8.50
MATATHWADA,2008,0.10,0.10,14.60,3.70,1.80,66.70,106.50,150.80,267.80,33.80,0.30,0.10,646.30,0.10,20.20,591.70,34.20
MATATHWADA,2009,0.00,0.00,0.60,0.80,7.00,63.10,139.20,167.60,159.90,59.00,63.30,8.40,668.90,0.00,8.40,529.80,130.70
MATATHWADA,2010,4.30,5.80,3.90,0.70,4.60,119.70,329.50,291.40,157.30,57.70,36.80,0.00,1011.60,10.00,9.20,897.80,94.50
MATATHWADA,2011,0.00,3.80,0.70,3.50,3.10,79.20,230.10,228.50,90.00,24.80,0.00,0.00,663.50,3.80,7.30,627.70,24.80
MATATHWADA,2012,0.00,0.00,0.00,0.60,2.30,72.20,161.10,101.40,120.00,68.80,0.30,0.00,526.70,0.00,2.90,454.70,69.10
MATATHWADA,2013,1.50,9.40,2.60,7.90,6.40,160.90,293.40,136.90,154.10,94.30,7.40,13.10,888.00,10.90,16.90,745.30,114.80
MATATHWADA,2014,1.40,13.40,79.00,11.90,7.00,30.40,105.00,178.90,84.50,14.20,19.90,3.30,548.90,14.80,97.90,398.80,37.40
MATATHWADA,2015,10.10,1.60,32.00,39.60,12.30,118.30,27.40,112.20,154.30,19.50,4.80,0.00,532.20,11.70,83.80,412.40,24.30
